seed,alpha,w,fid,erank
0,0.3,0.20000000000000007,3.420725985572057,2.9648207514286042
0,0.3,0.30000000000000004,3.298687761110605,2.9648207514286042
0,0.3,0.4,3.5385412656664617,2.9648207514286042
0,0.3,0.5,3.526802766891501,2.9648207514286042
0,0.3,0.6000000000000001,4.292905302539804,2.9648207514286042
0,0.3,0.7000000000000002,4.6802974713400625,2.9648207514286042
0,0.3,0.8,5.047028043555468,2.9648207514286042
0,0.3,0.9000000000000001,5.699822936056577,2.9648207514286042
0,0.3,1.0,6.67402326701452,2.9648207514286042
0,0.3,1.1,7.758136355468233,2.9648207514286042
0,0.3,1.2000000000000002,8.472528291922057,2.9648207514286042
0,0.3,1.3,10.057963735039674,2.9648207514286042
0,0.3,1.4000000000000001,10.952881791002843,2.9648207514286042
0,0.3,1.5,12.028302410887406,2.9648207514286042
0,0.5,-0.5,4.720259374758894,2.3715124259591103
0,0.5,-0.4,4.070937406361168,2.3715124259591103
0,0.5,-0.3,3.6008517381372975,2.3715124259591103
0,0.5,-0.19999999999999996,3.7211296599370813,2.3715124259591103
0,0.5,-0.09999999999999998,3.3810114731969105,2.3715124259591103
0,0.5,0.0,3.1560024184442796,2.3715124259591103
0,0.5,0.10000000000000009,3.5949558621697166,2.3715124259591103
0,0.5,0.20000000000000007,3.4481733747057404,2.3715124259591103
0,0.5,0.30000000000000004,3.3438274858570205,2.3715124259591103
0,0.5,0.4,3.7148152768054707,2.3715124259591103
0,0.5,0.5,3.78451893489623,2.3715124259591103
0,0.5,0.6000000000000001,4.894189910445776,2.3715124259591103
0,0.5,0.7000000000000002,5.452020305025973,2.3715124259591103
0,0.5,0.8,5.955174930297178,2.3715124259591103
0,0.5,0.9000000000000001,6.950792501917444,2.3715124259591103
0,0.5,1.0,8.4410127961715,2.3715124259591103
0,0.5,1.1,9.853187789847745,2.3715124259591103
0,0.5,1.2000000000000002,11.08422565268598,2.3715124259591103
0,0.5,1.3,13.288547645913864,2.3715124259591103
0,0.5,1.4000000000000001,14.275530040632056,2.3715124259591103
0,0.5,1.5,16.221981905590802,2.3715124259591103
0,0.7,-0.5,4.864962726761625,1.8062261270284652
0,0.7,-0.4,4.2409811905753765,1.8062261270284652
0,0.7,-0.3,3.684038017228748,1.8062261270284652
0,0.7,-0.19999999999999996,3.7801309921311965,1.8062261270284652
0,0.7,-0.09999999999999998,3.4077751141523485,1.8062261270284652
0,0.7,0.0,3.1560024184442796,1.8062261270284652
0,0.7,0.10000000000000009,3.5939845980967187,1.8062261270284652
0,0.7,0.20000000000000007,3.459215641253916,1.8062261270284652
0,0.7,0.30000000000000004,3.3773844978642726,1.8062261270284652
0,0.7,0.4,3.8720187930377854,1.8062261270284652
0,0.7,0.5,4.033615584479493,1.8062261270284652
0,0.7,0.6000000000000001,5.40193314183845,1.8062261270284652
0,0.7,0.7000000000000002,6.173825148997161,1.8062261270284652
0,0.7,0.8,6.918909757358442,1.8062261270284652
0,0.7,0.9000000000000001,8.127147463277932,1.8062261270284652
0,0.7,1.0,10.104427367905116,1.8062261270284652
0,0.7,1.1,11.77988574975023,1.8062261270284652
0,0.7,1.2000000000000002,13.596715384924183,1.8062261270284652
0,0.7,1.3,16.42029408611848,1.8062261270284652
0,0.7,1.4000000000000001,17.668645695553508,1.8062261270284652
0,0.7,1.5,20.24768644347965,1.8062261270284652
0,1.0,-0.5,6.065239508131045,1.0
0,1.0,-0.4,5.115484364666973,1.0
0,1.0,-0.3,4.1669278636008205,1.0
0,1.0,-0.19999999999999996,4.110217458716663,1.0
0,1.0,-0.09999999999999998,3.5353255942917174,1.0
0,1.0,0.0,3.1560024184442796,1.0
0,1.0,0.10000000000000009,3.575108546658793,1.0
0,1.0,0.20000000000000007,3.503592852128485,1.0
0,1.0,0.30000000000000004,3.647042568002167,1.0
0,1.0,0.4,4.604010240293311,1.0
0,1.0,0.5,5.225098574145811,1.0
0,1.0,0.6000000000000001,7.55305111535597,1.0
0,1.0,0.7000000000000002,9.463319798699548,1.0
0,1.0,0.8,11.073345866374122,1.0
0,1.0,0.9000000000000001,13.586096068447072,1.0
0,1.0,1.0,17.071648315535715,1.0
0,1.0,1.1,20.46602127845093,1.0
0,1.0,1.2000000000000002,24.191045503591177,1.0
0,1.0,1.3,29.129875067295274,1.0
0,1.0,1.4000000000000001,32.443995025180705,1.0
0,1.0,1.5,36.5812259261162,1.0
1,0.0,-0.5,4.437541198840444,3.842056559920311
1,0.0,-0.4,4.449085082344302,3.842056559920311
1,0.0,-0.3,3.925180527249565,3.842056559920311
1,0.0,-0.19999999999999996,3.8032618284634907,3.842056559920311
1,0.0,-0.09999999999999998,3.4774713370210852,3.842056559920311
1,0.0,0.0,3.59650286741299,3.842056559920311
1,0.0,0.10000000000000009,3.6626569820241075,3.842056559920311
1,0.0,0.20000000000000007,3.6946588961008295,3.842056559920311
1,0.0,0.30000000000000004,3.4975311927700696,3.842056559920311
1,0.0,0.4,3.5288285377391677,3.842056559920311
1,0.0,0.5,3.64379056067082,3.842056559920311
1,0.0,0.6000000000000001,4.398926768804647,3.842056559920311
1,0.0,0.7000000000000002,4.382866476970178,3.842056559920311
1,0.0,0.8,4.44975612369598,3.842056559920311
1,0.0,0.9000000000000001,5.480762498758298,3.842056559920311
1,0.0,1.0,4.972255616819438,3.842056559920311
1,0.0,1.1,6.122741858095545,3.842056559920311
1,0.0,1.2000000000000002,6.543017732227763,3.842056559920311
1,0.0,1.3,7.9821010900073155,3.842056559920311
1,0.0,1.4000000000000001,8.358670886451137,3.842056559920311
1,0.0,1.5,9.648982761609112,3.842056559920311
1,0.05,-0.5,4.408603463224665,3.7036881436109543
1,0.05,-0.4,4.414130808951926,3.7036881436109543
1,0.05,-0.3,3.917091663131819,3.7036881436109543
1,0.05,-0.19999999999999996,3.7960616924251678,3.7036881436109543
1,0.05,-0.09999999999999998,3.4770698475268675,3.7036881436109543
1,0.05,0.0,3.59650286741299,3.7036881436109543
1,0.05,0.10000000000000009,3.6572287959523937,3.7036881436109543
1,0.05,0.20000000000000007,3.694363637258303,3.7036881436109543
1,0.05,0.30000000000000004,3.475243008450904,3.7036881436109543
1,0.05,0.4,3.5229085334392343,3.7036881436109543
1,0.05,0.5,3.607766133818199,3.7036881436109543
1,0.05,0.6000000000000001,4.37872591727701,3.7036881436109543
1,0.05,0.7000000000000002,4.35490465707654,3.7036881436109543
1,0.05,0.8,4.426209372548309,3.7036881436109543
1,0.05,0.9000000000000001,5.506046012859017,3.7036881436109543
1,0.05,1.0,4.951788418047588,3.7036881436109543
1,0.05,1.1,6.214782413208804,3.7036881436109543
1,0.05,1.2000000000000002,6.6007458345706285,3.7036881436109543
1,0.05,1.3,8.109029101349165,3.7036881436109543
1,0.05,1.4000000000000001,8.574549683651783,3.7036881436109543
1,0.05,1.5,9.85930331105606,3.7036881436109543
1,0.1,-0.5,4.385210298387733,3.561439545750618
1,0.1,-0.4,4.390613785042946,3.561439545750618
1,0.1,-0.3,3.9106693408882007,3.561439545750618
1,0.1,-0.19999999999999996,3.7977972345605924,3.561439545750618
1,0.1,-0.09999999999999998,3.476048196173517,3.561439545750618
1,0.1,0.0,3.59650286741299,3.561439545750618
1,0.1,0.10000000000000009,3.665262899226354,3.561439545750618
1,0.1,0.20000000000000007,3.696029686733879,3.561439545750618
1,0.1,0.30000000000000004,3.501687471268966,3.561439545750618
1,0.1,0.4,3.5314671766446297,3.561439545750618
